datetime,0x_amount_in_top_holders,1inch_amount_in_top_holders,aave_amount_in_top_holders,alchemix_amount_in_top_holders,ampleforth_amount_in_top_holders,api3_amount_in_top_holders,bancor_amount_in_top_holders,band-protocol_amount_in_top_holders,coin98_amount_in_top_holders,cow-protocol_amount_in_top_holders,crvusd_amount_in_top_holders,dia-data_amount_in_top_holders,dydx_amount_in_top_holders,frax_amount_in_top_holders,frax-share_amount_in_top_holders,injective-protocol_amount_in_top_holders,lido-dao_amount_in_top_holders,liquity_amount_in_top_holders,liquity-usd_amount_in_top_holders,loopring_amount_in_top_holders,magic-internet-money_amount_in_top_holders,maker_amount_in_top_holders,marlin_amount_in_top_holders,melon_amount_in_top_holders,olympus_amount_in_top_holders,orbs_amount_in_top_holders,orion-protocol_amount_in_top_holders,pendle_amount_in_top_holders,rocket-pool_amount_in_top_holders,spell-token_amount_in_top_holders,ssv-network_amount_in_top_holders,sushi_amount_in_top_holders,tellor_amount_in_top_holders,uma_amount_in_top_holders,uniswap_amount_in_top_holders,yearn-finance_amount_in_top_holders
2023-12-16 00:00:00+00:00,508344560.4976083,815927379.7910516,8914949.467742845,2087802.2036059152,62253615.94899207,99032729.28,73629991.42,85410558.94397019,310376938.5385916,906277910.2162092,649568035.3,151467749.08629525,811719811.1,539707938.3,69919573.87124802,89405432.19501856,501427928.9659392,80579788.16958375,137230138.8,626910547.6107966,160808077.22592935,438670.98675421777,6536944830.382979,1217404.4769854776,26810571.555913635,9510812175.687038,65141676.996057294,160798063.86649722,32764685.212780587,100254707350.2823,7174907.305700235,136524099.08789828,3.4028236692093816e+20,91351611.81503886,519266984.4362556,14999.083893677422
2023-12-17 00:00:00+00:00,508344560.4976083,813819418.6174988,8918473.153621078,2086775.2671601304,62637971.901880786,99274559.25,73855584.18231504,85355996.75976363,310378261.5,906228197.3333616,649486599.2,151467749.08629525,811675287.4258182,539425972.4684284,69952096.34311654,89448866.97833508,501427928.9659392,80216268.90169936,137729870.45047513,626582140.2705694,160781072.10594973,439071.7470112112,6535726968.596351,1217374.8780154777,26813494.290393915,9512324473.441883,65141676.996057294,160857980.4364611,32774334.006369848,100385733604.36153,7181814.253781236,136890580.29609722,3.402823669209381e+20,91363125.85035191,519282633.0905357,15037.926384326822
2023-12-18 00:00:00+00:00,508590798.2876085,813951523.7635878,8910230.836002514,2085170.9886241304,62986710.286013775,99490559.13463116,74622962.15,85391997.65209353,303734509.3015932,906294730.3869278,658811777.4784389,151467749.08629525,812249674.4961902,537278544.8,69978129.19371863,89530777.70897108,501427928.9659392,80666164.36,137317080.34794283,611967821.7766229,160780915.43280423,439289.62064011645,6551447479.824597,1220421.4643137977,26811476.719754014,9500861778.0,65141676.996057294,160930641.42971057,32782901.742681187,100119532357.0078,7163089.445094227,137003873.44048205,3.402823669209381e+20,91349154.72854316,519207907.1955401,14785.4230563674
2023-12-19 00:00:00+00:00,508590798.2876085,818623775.7319396,8906824.712,2035391.6790755603,63428725.309453495,99780210.15,75112955.95503351,85355633.19124144,303735254.8871079,906757089.1377052,654443773.0252662,152168370.73529524,812672933.5411233,536006688.43075216,70014228.86,89843421.53217958,501427928.9659392,80705477.76723064,137646223.20169798,610502721.9100454,160769128.87807605,444072.3867466415,6555170205.616873,1247233.9983137976,26817841.774044987,9512761889.524826,66432596.90005729,161504850.27920032,32781424.422118414,101656864869.62737,7235354.516308203,136973659.07548466,3.402823669209382e+20,92668718.98334822,519079602.10564864,14836.870034291103
2023-12-20 00:00:00+00:00,508533500.2876085,818625512.0636693,8910816.559206717,2049803.3838578172,64595311.893913664,99070330.32375164,74418428.32648836,85372842.97034839,303737896.9171079,906582365.6140658,657892379.5901864,152413068.82314935,807417843.0292919,535772589.6259607,69830805.73835526,89960125.24,501427928.9659392,80682956.70764817,138276363.01854914,625857746.7,160770071.7,444185.2521850914,6557616121.765236,1249170.7529116678,26818204.524296623,9514739244.387526,66432596.90005729,161276072.66761547,32780602.52129845,101583723099.78714,7253180.492641162,137231345.07367337,3.402823669209382e+20,92662286.55799592,519095149.4,14919.435938400577
2023-12-21 00:00:00+00:00,508532591.2568392,818684496.2832979,8909033.369,2050269.366157009,68790122.16210029,99356341.57746856,74534787.31097502,85412519.81034839,303735295.84478784,905759292.5572616,659093013.9844521,151845685.62274173,807668145.2604661,536457024.1771223,69814652.60258193,89938850.21187581,501477339.4039765,80673240.85225001,137610131.89675543,626232765.8891304,160768468.16900063,443952.7395262762,6544447206.805111,1249130.1799516676,26818172.735757098,9499290740.348295,66432596.90005729,164004270.11246458,32857223.364000544,101438806356.28584,7255832.733127524,137109548.91875222,3.402823669209382e+20,92675183.59835452,518977786.6288016,15210.423330094463
2023-12-22 00:00:00+00:00,513971965.4890274,818350879.2951472,8924485.385789743,2062925.1062962697,69122085.33183438,99125090.66999084,74663566.66168669,85398556.68,303729674.50463784,906220615.0862036,663445563.5448259,154029158.15190554,807774364.0575547,541004739.9371989,69995652.78081903,89981168.67,501477339.4039765,80836363.66,137750034.39358482,626186833.9311367,160903991.66582906,443559.05573512136,6544275785.685662,1247646.6499516678,26820045.446553357,9491646942.249723,66432596.90005729,164480341.1078122,32840474.92785403,101428675512.87808,7334094.841819764,137124924.51099464,3.402823669209382e+20,92676032.29169966,518983442.8438958,15222.012359674463
2023-12-23 00:00:00+00:00,500170083.8,818383099.9141736,8707186.853126602,2090831.6910194308,70178501.98,100170340.66573496,75017714.86056577,85238139.38181154,327291586.01000005,906167237.435714,661394366.8496999,154253073.15585077,807777800.9519159,546807892.3120029,69999349.48,90065307.24210034,501477339.4039765,80706262.31853317,137364464.58524293,625180352.9,160967123.22555092,443708.41177965776,6543037161.531782,1236772.8805316675,26819600.812117953,9493625530.499054,66432596.90005729,167080543.50790802,32848262.0183418,101780579160.78217,7314943.783516283,136924768.78202245,3.402823669209382e+20,92668474.64411664,518906845.7626534,15259.9084807269
2023-12-24 00:00:00+00:00,501474548.6245884,820090654.5623192,8690735.915672453,2096728.2076834452,70476399.41,100215047.43536364,75679077.02467957,85227434.41252723,327175641.51000005,906131822.9,660241773.9697615,154253073.15585077,807769400.6164974,545730780.6,70018040.86862254,90073709.95111609,501477339.4039765,80816358.55,136745614.0557061,625483770.2,160927190.11554638,448155.2343168146,6540312651.758473,1224558.814884974,26820167.692114267,9490838214.833324,66432596.90005729,167080622.11319432,32854679.765964355,102082573866.9712,7304926.855577523,137028919.71012646,3.402823669209382e+20,92673185.28688665,518870356.1940418,15275.126444491074
2023-12-25 00:00:00+00:00,502524087.45180184,816892521.4,8532398.177113216,2009310.6283802867,70700727.30668992,100160821.33197936,74727454.45027386,84916474.06809737,324596752.58000004,904731256.7,662337228.6858112,154253073.15585077,807640010.6977642,545493719.0,70134092.03353736,90087971.26267964,500837939.4039765,80656852.33387382,136620016.10429984,625310121.8580588,160927189.88768908,448138.67767975753,6516067614.0,1195713.1595769078,26790295.93359492,9497943990.351622,66432596.90005729,164599000.07360223,32835697.079391137,102483000000.0,7307351.812190052,136960990.4289933,3.402823669209382e+20,92707898.56220482,518794227.3678538,15575.765066064036
2023-12-26 00:00:00+00:00,498079002.9814505,815097644.1264771,8527856.097363498,2017367.234337283,70925905.52442944,100091695.95159788,75898888.54640839,84883690.36010806,324291750.6,905790680.0814596,658003333.0480357,154773409.69585076,807299301.4855262,547339046.0,70201740.50574858,90107590.8,500837939.4039765,80634144.82426618,136766435.00679395,625313761.3086181,160937882.38212523,447938.49933458946,6522779549.719623,1184920.7135185688,26793196.093365263,9489809780.656307,66835873.66,164598412.7728126,32836147.538629524,102491297266.31451,7315224.893588101,135730805.4311371,3.402823669209382e+20,92721900.03721458,518705505.1522643,15645.49600030379
2023-12-27 00:00:00+00:00,497791717.6847084,815100830.9919871,8524197.143751604,2084692.9166506503,71176906.46816993,99907251.96359438,74850615.47281085,84836410.22821659,329225282.7308671,904812867.5739156,661721531.2266186,153705350.71385077,809398842.7587533,545972909.0496004,70132352.74878871,90159353.07772234,500837939.4039765,80693505.15652545,133228948.82166123,625082567.5885755,160937745.2,437335.6211578266,6504650551.122299,1179558.876515172,26813516.032196235,9491100812.448929,66835873.66,167656788.80579165,32785163.55882827,102479368836.29456,7295760.609175152,135936442.6515198,3.4028236692093836e+20,92725093.60652985,518917571.5909579,15688.06828031379
2023-12-28 00:00:00+00:00,499085688.6587009,815079641.1888918,8508855.475040292,2086445.452153053,71334118.53776026,100178317.2530964,75627536.50359593,84841057.97757931,329201639.4018171,903286115.1023586,659338899.4012624,154475398.2378508,809913897.1144394,545599647.4780471,70114132.55064441,90213041.53,500837939.4039765,80532900.57583676,133012723.27820584,610360818.9045768,160937740.92492437,436307.1534952991,6483300535.873169,1189579.0173763742,26813202.870315008,9491317870.18234,66835873.66,167619038.67077368,32671875.705238517,102449432864.70056,7286285.596875051,136469259.2617659,3.402823669209384e+20,92715926.58758736,518675320.59637785,15699.25959756379
2023-12-29 00:00:00+00:00,500398261.5761752,811578438.0707968,8520521.785872508,2066899.972162613,71391832.12114643,100172793.25327456,75732607.90891425,84857475.52440149,328918306.0718171,903223194.7850072,656059996.7791802,154475398.2378508,810327771.3834084,550329981.8501416,70131029.77759562,90166565.03515913,500837939.4039765,80643606.69884893,133461834.0,610406082.8728397,160946315.45616084,436364.4968305101,6483736574.061717,1207886.8559801306,26812118.329156008,9492493443.273151,66237790.82,167513731.63851577,32670731.45348363,102046066917.18349,7281958.240482841,136391225.78092518,3.402823669209384e+20,93593530.00556234,517885067.38646543,15697.407072763788
2023-12-30 00:00:00+00:00,500356705.9861752,811583070.7690845,8519098.362680312,2071815.9630438865,71295015.98864603,100167554.97430724,76046176.73396033,84350657.78151864,328918306.0718171,902611759.6960138,660117239.4742626,154475398.2378508,810430711.1701013,551639338.1600826,70138824.90327162,90125657.86729369,500837939.4039765,79935797.86737029,133639625.7616092,627378418.4087147,160957720.76029766,435843.5591562718,6483661093.970217,1238773.1705498777,26803553.60519741,9496466050.354671,66237790.82,167546681.7,32652792.99330272,102045552160.84254,7289741.130878642,136921216.56240818,3.402823669209384e+20,93632223.92635028,517911258.80029047,15729.966362823789
2023-12-31 00:00:00+00:00,500355705.9861752,811700103.5010624,8511836.778031413,2053269.690306474,70946231.27,100568652.17871156,76041133.30212203,84307676.72,328912573.4492171,901645797.5812064,659804649.8650086,154475398.2378508,810798830.5294175,536711998.0648626,70114894.99670324,90119733.03094178,500837939.4039765,79935635.34821402,133442381.06675915,619697447.5600921,160953720.20040777,425922.6178542939,6483648161.457172,1198224.711310519,26815800.81788508,9501307405.582607,66237790.82,167554428.78785095,32677772.486051165,102050492129.83151,7305172.188440101,137144922.78967622,3.402823669209385e+20,93640873.95553868,519315043.18418926,15722.421243719931
2024-01-01 00:00:00+00:00,497755062.5013501,811346521.1,8501097.455390064,1973363.1653609443,70867720.59595919,101033555.04093164,74538548.16621868,84533907.68806174,328896209.5522543,901402892.5382708,662400345.2773874,151760616.69681132,810907997.8441677,537270964.1,70061012.19904932,90145794.88239804,500837939.4039765,79969846.76203449,131289964.3691382,619714037.7046891,160953004.2026955,425274.36865880166,6483647116.457171,1223781.2436482846,26815201.413916733,9500372624.029709,66237790.82,167563865.22487715,32699307.55478287,102024677230.51378,7280645.451357812,136989284.68426117,3.4028236692093816e+20,93642663.64373349,519322153.7623604,15517.41095027695
2024-01-02 00:00:00+00:00,498103057.5266474,807084601.2150859,8514172.481336776,1982216.708,70495211.48476268,101076785.38958251,75062379.30408163,84742883.40340456,328875768.5496543,900981172.9129812,662130416.6496854,151705350.7138508,810011763.3499548,537324997.1122067,70077329.26342127,90332620.74969696,500837939.4039765,79786739.00044249,131058351.8915044,619362734.0785459,160941328.8407675,425113.5421966485,6483647116.457171,1211396.702711795,26812359.194008708,9496931013.878658,66237790.82,167671186.95790607,32710386.973049115,102183475353.5766,7278501.991386423,137225403.0160525,3.4028236692093816e+20,93663456.98,519370665.8131243,15537.40327467695
2024-01-03 00:00:00+00:00,501559430.67030907,799824962.3712833,8521765.369633002,2056316.3748498496,70968155.74742319,101336961.97850884,75811152.35922518,84812458.60688478,328876252.6296543,900771149.0049378,661675189.9545418,152594014.66785076,813172367.0207957,536214808.98897165,70150635.47721064,90166819.13117136,500837939.4039765,79568887.04805371,129143106.71067531,619237643.7956284,160941328.8407675,427355.4337192942,6483647116.457171,1220951.0250295375,26813575.224145744,9489637525.162537,66237790.82,167296996.62141043,32712831.24429929,103226948366.50084,7269236.245669302,137976376.63602188,3.402823669209383e+20,93663193.75,519266724.8186962,15566.403536376947
2024-01-04 00:00:00+00:00,501857457.67030907,801926614.2302573,8518521.526366826,2044701.777297024,70901351.70172036,101377754.11117652,75468362.33845334,84771909.76082896,328470580.22899383,900866240.6355578,661019608.0169326,152594014.66785076,812428820.2452122,535265592.9274169,70147945.03069942,90215410.24,500837939.4039765,79798244.90704846,130177400.89247976,619704996.0532812,160941328.8407675,430506.4394768677,6482992661.313879,1215632.4350295376,26839026.273368496,9518224782.662384,66237790.82,167302451.5941054,32669425.817531135,103131672619.65604,7199613.728853009,137711553.72060576,3.402823669209382e+20,93665288.87296402,519281515.49261177,15585.694549636948
2024-01-05 00:00:00+00:00,503901349.0973346,802579888.4557216,8523695.148024667,2055812.3145790296,70541239.73,101410896.86202572,74333049.42,84714360.27,328493106.0204488,900981146.8258712,659880548.8896627,152594014.66785076,817037215.9641632,535675673.9939989,70165255.35804412,90131667.19842906,500837939.4039765,79218173.35,119057072.55203748,620143792.1892942,160931254.94380572,430950.3984618671,6482992661.313879,1216675.8300295377,26835146.30911691,9478009966.697302,66237790.82,170721217.7,32677146.19730591,103112254241.6061,7169685.580657999,137705096.0145574,3.402823669209382e+20,93667511.62478615,519184938.2964917,15575.343466096949
2024-01-06 00:00:00+00:00,504306678.7555381,799163015.4279346,8527364.100433413,2046281.191141632,70187780.84,101451956.0680434,74646040.81495078,84704909.41816022,328487542.27664477,901306301.0,658362069.1555382,152594014.66785076,817322902.5896229,534439181.7015995,70154436.60065235,90153636.32137966,500837939.4039765,79085013.40082729,118778722.78170235,620572223.6594557,160929816.8653332,430247.36952283856,6482992661.313879,1217799.8010295378,26835531.379626784,9477305205.913336,66237790.82,170758288.40650228,32674231.037047345,101916576342.74626,7156359.447,138000725.97019053,3.402823669209381e+20,93685403.56398216,519125319.1372446,15659.634036463576
2024-01-07 00:00:00+00:00,504306678.7555381,798483169.2078716,8540623.027393112,2051072.756405912,70041263.25,101491081.8936832,74607796.59548904,84689533.46632437,328487535.4810378,902251120.531824,659427812.1221159,152594014.66785076,818046669.6754994,535235203.5969887,70211707.49945243,90178061.68766645,500837939.4039765,80249946.80342545,115002679.90620546,620664581.9586353,160942866.4499076,429273.7690227875,6482085279.274475,1218976.5954466576,26831310.32201096,9489936708.699207,66237790.82,170919576.3367543,32692435.570648756,101929355639.0154,7132893.384669637,138135751.99821252,3.402823669209381e+20,93688323.49,519025207.0167621,15664.329622700618
2024-01-08 00:00:00+00:00,504280670.2555381,798416228.2854868,8540487.712887954,2049736.1587578305,70065794.22457117,101272847.53147753,75096498.07359584,84684376.79296963,308757012.3409065,902223190.0071932,661772674.1514333,152573644.41188693,818555922.3097664,539744332.9605515,70120503.87012917,90147764.62735322,500849008.81659734,79318503.37309349,113643918.5081651,620880220.0107137,160972052.43015307,428339.9482516273,6489604331.544632,1218744.4077073678,26823570.955824178,9487831205.068905,66237790.82,170891084.67352718,32693088.810799334,102761473241.6546,7128837.893579462,138356518.66175514,3.402823669209381e+20,93675570.62132052,518911125.2196248,15681.486347499036
